comment_id,comment,is_gibberish,has_link,translated_comment,detected_language,is_english,Level 1 ,Level 2 ,Level 3
video_146377,"this is a newly launched coin, quite interesting, you can join the event with us to get more money without spending anything

https://www.youtube.com/watch?v=ec5lZkvF31U",Unlikely,Has link,,English,English,2,0,0
video_40125,"One sided with agenda and narrative to tell. Minimal research, just headlines and clickbait. You have told this story to suit your narrative, minimal facts. Most of this is about games, NFT's, obvious scams. This IS NOT CRYPTO. Reads like a mainstream media hit job. Not saying it is, but if it walks like a duck...or maybe we should trust big business, governments and banks instead? If you are interested in crypto, do your research, don't fomo in, dollar cost average into top 20-50 cryptos only. Not financial advice. I've been in this space for 5 years, you've never been in it obviously. Where are all the true crypto people (not the get rich quick people) that have turned against it? Nowhere. Where are MANY of the previously anti crypto people now? Converted. What does that say? Please do your own research.",Unlikely,Does not contain link,,English,English,2,0,0
video_212687,this is a text from 2086. buy as mush elon coin as possible its worth 30k a coin. the catch is 30k buys you a gallon of milk,Unlikely,Does not contain link,,English,English,2,0,0
video_31834,I watched yt crypto tutorials and now Im -90% protf for 3 years,Unlikely,Does not contain link,,English,English,2,0,0
video_81978,Ape coin break all record  after break  bitcoin volume no 1 today,Unlikely,Does not contain link,,English,English,2,0,0
video_105339,whoever titled this video does not understand body language at all,Unlikely,Does not contain link,,English,English,2,0,0
video_1028,"I use to invest into crypto, I made roughly 8,000$ at most with 600$ in about 4 years. 

I have used these profits to invest into Canadian real estate, I have never touched crypto ever since. Sitting on a gold mine ==M<û",Unlikely,Does not contain link,,English,English,2,0,0
video_142258,"Venturing into the mining world without the help of a professional miner and expecting profits is like turning water into wine, you would need a miracle, thats why i mind with Mrs Loice Martha, her skills set is exceptional.",Unlikely,Does not contain link,,English,English,2,0,0
video_1663,I'm betting big on Revux  a project with enormous potential. Can't wait to see it take off!,Unlikely,Does not contain link,,English,English,2,0,0
video_89443,Im pretty sure I heard Trump said buy all the XAI215T you can possibly buy,Unlikely,Does not contain link,,English,English,2,0,0
video_180320,The one thing he said I like is the solana buy&. Right now is trying to hold above $155. Its next low is about $135. I dont see the difference between a couple bucks. So I guess this should be a good entry point for Solana.,Unlikely,Does not contain link,,English,English,2,0,0
video_178918,I've dumped all of my SOL 00:35- its toast for now. All converted to Winp Token and king BTC.,Unlikely,Does not contain link,,English,English,2,0,0
video_243339,"If the person researched the seller, looked into his feedback , how long they had been selling, their rating score etc, 
  Thats how u avoid getting scammed!! 
  Also, Darknet markets have ESCROW! You dnt go on and put in your CC info on a site, and hope to get anything legit.

Person probably wasnt even on the Darknet . 
 Not saying there r not scammers on marketplaces,

But if you do your research on the product you want from the vendor, read their sellers feedback, its just like an EBAY seller /buying rating in a way.

Only using crypto and You have Escrow service automatically!! 

Take your time read and do your research and 99% you will get whatever it is u r wanting . 

Well, according to a friend =

This person probably paid $200 and thought they were going to get 2brand new phones. 

I know someone that bought a MacBook still in the Box a few years back, arrived brand new as described. She even took it to have it checked out to make sure no BS was on it. 

She got a hell of a deal. 

Thats not always the case, but 
Your only getting screwed if u dnt know how to go about using a DN marketplace.. 

Btw- DNT USE BTC! Either! 
   And if u come across a onion claiming they take CCs , money orders etc .   XMR only , So Ive been told",Unlikely,Does not contain link,,English,English,2,0,0
video_114068,Underground tunnels child trafficking that's what they're all about... Sacrificing children praising Satan that's what these celebrities and world leaders were about but the war is over everything is here now 2023 the children of Darkness have seen the light,Unlikely,Does not contain link,,English,English,2,0,0
video_159594,"Ya Bitcoin is so safe and secure that any hacker like Jimmy Zhong can steal 80,000 of them in minutes with a few clicks",Unlikely,Does not contain link,,English,English,2,0,0
video_218583,Sold stacks of ETH and USDT because crypto amna has more advantages,Unlikely,Does not contain link,,English,English,2,0,0
video_209674,"OMG Network is a very strong technological token that solves the problems of ETH and performs thousands of resolutions per second. According to my estimations, the place where it should be in three years is between 150 and 500 dollars.=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ=µ",Unlikely,Does not contain link,,English,English,2,0,0
video_81976,"Profits are already started from our clients 
Register yourself today and get 100 INR welcome bonus to practice the trade",Unlikely,Does not contain link,,English,English,2,0,0
video_197401,"in one of your old videos, you predicted eth to be  hitting $7k in 2024, and it is now only languishing around 3.2-3.5k. And now you are predicting $14k by 2025... SMH",Unlikely,Does not contain link,,English,English,2,0,0
video_174253,"Your video serves as a calming beacon, particularly when financial markets are in tumult. Your analysis offers a prudent course of action, fitting seamlessly with the current stage of the economic cycle. Nevertheless, one cannot overlook the expanding mainstream adoption of cryptocurrencies since 2019, as well as the fervent discourse surrounding prospective Bitcoin, memcoins, Altcoins and Ethereum ETFs. Might these elements sustain the market in this particular cycle? Speculation abounds that we are on the verge of a significant market upswing, making this a moment of great import for any discerning investor. My own portfolio, enriched by 38 bitcoins in a mere seven-week interval, serves as a compelling testament to Evan dennis financial wisdom.",Unlikely,Does not contain link,,English,English,2,0,0
video_52286,I believe Bellumbit will go 200x after launch on Binance.,Unlikely,Does not contain link,,English,English,2,0,0
video_175093,"Elon is not saying  Buy,buy,buy at all!!! I bought a lot of Dodgecoin because the name of Elon Musk was associated with Dodgecoin. That was May 2021. Now September 2024, Im -83%. Im waiting to Dodgecoin to go all the way to .65 cents to sell all my stock and to stay away from any cryptocurrency for the rest of my life. =.",Unlikely,Does not contain link,,English,English,2,0,0
video_219630,BTC not going that low...only around 17-20k - ish max low ;),Unlikely,Does not contain link,,English,English,2,0,0
video_123507,"Professor, bought my first SCHD (2) today but in my individual acct and checked the reinvest button.  Hope I'm doing it right.",Unlikely,Does not contain link,,English,English,2,0,0
